Date,Adj Close,Label,Open,High,Low,Volume,Subjectivity,Polarity,compound,neg,pos,neu
2012-07-30,13073.009766,0,13075.349609,13128.639648,13042.849609,91730000,0.4023968678380444,0.03431850012732365,-0.998,0.195,0.059,0.746
2012-07-31,13008.679688,0,13071.719727,13082.660156,13006.480469,125980000,0.28670594837261504,0.0019248035914702585,-0.9824,0.118,0.05,0.832
2012-08-01,12976.129883,0,13007.469727,13074.830078,12951.160156,132780000,0.3693903318903319,0.05263666072489601,-0.9954,0.155,0.053,0.792
2012-08-02,12878.879883,1,12969.700195,12969.849609,12778.900391,112770000,0.3766860784717928,0.030202535559678414,-0.9828,0.121,0.051,0.828
2012-08-03,13096.169922,1,12884.820312,13133.179688,12884.820312,112390000,0.30398854617604615,0.09584686147186149,-0.9917,0.165,0.087,0.748
2012-08-06,13117.509766,1,13099.879883,13187.280273,13099.719727,84270000,0.3296312860266348,-0.019237726098191212,-0.9978,0.178,0.045,0.776
2012-08-07,13168.599609,1,13118.650391,13215.969727,13118.419922,95240000,0.31285885167464117,0.08335326953748005,-0.9929,0.188,0.08,0.732
2012-08-08,13175.639648,0,13158.099609,13202.650391,13115.240234,84910000,0.456533744033744,-0.029827117327117333,-0.9975,0.197,0.049,0.754
2012-08-09,13165.19043,1,13174.730469,13200.230469,13125.089844,84350000,0.33648183967332906,0.08573769611003654,-0.9977,0.17,0.046,0.784
2012-08-10,13207.950195,0,13163.150391,13208.219727,13094.959961,86640000,0.3407478142772259,0.03525167642814702,-0.9975,0.173,0.055,0.772
2012-08-13,13169.429688,1,13204.929688,13205.009766,13112.94043,67550000,0.38396103896103906,0.05168831168831169,-0.9897,0.146,0.063,0.792
2012-08-14,13172.139648,0,13168.110352,13223.009766,13142.099609,84430000,0.3668458781362008,-0.05555555555555556,-0.9964,0.181,0.036,0.783
2012-08-15,13164.780273,1,13157.469727,13192.889648,13138.230469,77130000,0.3879855275443511,-0.09526844070961718,-0.9908,0.146,0.065,0.789
2012-08-16,13250.110352,1,13163.240234,13269.349609,13145.849609,114580000,0.4096428571428571,0.0039102564102564,-0.9959,0.196,0.046,0.758
2012-08-17,13275.200195,0,13251.200195,13281.320312,13244.849609,138550000,0.39595238095238094,-0.0930952380952381,-0.998,0.223,0.041,0.736
2012-08-20,13271.639648,0,13274.580078,13276.150391,13230.05957,87590000,0.37221377912867265,-0.02796352583586626,-0.9972,0.179,0.045,0.775
2012-08-21,13203.580078,0,13272.099609,13330.759766,13186.599609,117060000,0.34310699588477367,-0.022890946502057613,-0.9974,0.178,0.043,0.779
2012-08-22,13172.759766,0,13198.30957,13205.05957,13120.339844,111220000,0.32863888888888887,-0.014853174603174608,-0.9961,0.138,0.03,0.833
2012-08-23,13057.459961,1,13171.370117,13171.370117,13046.459961,108800000,0.4003817242189336,0.045883251115809265,-0.9883,0.11,0.057,0.833
2012-08-24,13157.969727,0,13052.820312,13175.509766,13027.200195,88030000,0.34750901875901874,0.016322150072150068,-0.998,0.203,0.043,0.754
2012-08-27,13124.669922,0,13157.740234,13176.169922,13115.459961,96070000,0.29988714988714993,-0.0018185518185518206,-0.9971,0.175,0.034,0.792
2012-08-28,13102.990234,1,13122.740234,13147.320312,13081.120117,81630000,0.3717831019555157,-0.0595816539782057,-0.9962,0.178,0.055,0.767
2012-08-29,13107.480469,0,13103.459961,13144.80957,13081.269531,91530000,0.3643375616631431,0.06078576462297392,-0.9833,0.118,0.064,0.818
2012-08-30,13000.709961,1,13101.290039,13101.370117,12978.910156,89980000,0.3324074074074074,-0.005584490740740751,-0.9993,0.261,0.035,0.704
2012-08-31,13090.839844,0,13002.719727,13151.870117,13002.639648,119780000,0.4155062250411087,0.0844761569180174,-0.997,0.172,0.053,0.774
2012-09-04,13035.94043,1,13092.150391,13092.389648,12977.089844,103920000,0.3988095238095238,0.1350784632034632,-0.9877,0.132,0.05,0.818
2012-09-05,13047.480469,1,13036.089844,13095.910156,13018.740234,92550000,0.30194504569504566,-0.07731180856180857,-0.9922,0.133,0.027,0.84
2012-09-06,13292.0,1,13045.230469,13294.129883,13045.080078,128650000,0.39652254249815233,-0.04101071692535107,-0.9987,0.213,0.034,0.753
2012-09-07,13306.639648,0,13289.530273,13320.269531,13266.219727,142210000,0.39395833333333335,0.004270833333333335,-0.9912,0.164,0.059,0.777
2012-09-10,13254.290039,1,13308.55957,13324.099609,13251.389648,123810000,0.36469907407407404,0.05793350168350168,-0.9982,0.205,0.079,0.716
2012-09-11,13323.360352,1,13254.599609,13354.339844,13253.209961,104920000,0.4171028466483012,0.0870121671258035,-0.9875,0.146,0.072,0.782
2012-09-12,13333.349609,1,13321.620117,13373.620117,13317.519531,111520000,0.2280952380952381,0.0220952380952381,-0.9978,0.211,0.046,0.744
2012-09-13,13539.860352,1,13329.709961,13573.330078,13325.110352,151770000,0.309469696969697,0.044266528925619844,-0.9808,0.138,0.058,0.804
2012-09-14,13593.370117,0,13540.400391,13653.240234,13533.94043,185160000,0.22583333333333333,-0.03583333333333334,-0.9944,0.198,0.052,0.751
2012-09-17,13553.099609,1,13588.570312,13593.150391,13526.669922,128020000,0.5176767676767677,-0.06616161616161619,-0.9975,0.216,0.034,0.75
2012-09-18,13564.639648,1,13552.330078,13582.120117,13517.80957,120720000,0.3772687400318979,0.08630781499202554,-0.9623,0.141,0.093,0.766
2012-09-19,13577.959961,1,13565.410156,13626.480469,13556.740234,116210000,0.30618686868686873,-0.015636629452418924,-0.99,0.163,0.071,0.766
2012-09-20,13596.929688,0,13575.169922,13599.019531,13503.0,117910000,0.20412230412230414,0.006176631176631172,-0.9966,0.163,0.032,0.805
2012-09-21,13579.469727,0,13597.240234,13647.099609,13571.530273,429610000,0.345966420966421,0.05647010647010646,-0.9964,0.207,0.076,0.717
2012-09-24,13558.919922,0,13577.849609,13601.900391,13521.679688,120370000,0.3553808353808353,0.03489352989352989,-0.9971,0.207,0.074,0.72
2012-09-25,13457.549805,0,13559.919922,13620.209961,13457.25,138630000,0.4153600453600453,0.012319032319032319,-0.9881,0.14,0.073,0.787
2012-09-26,13413.509766,1,13458.629883,13480.370117,13406.910156,124350000,0.4137773079633544,0.07998590556730092,-0.9912,0.168,0.077,0.755
2012-09-27,13485.969727,0,13413.469727,13522.830078,13413.469727,113990000,0.28610537190082647,0.06043388429752064,-0.9798,0.129,0.081,0.789
2012-09-28,13437.129883,1,13485.889648,13487.660156,13367.269531,146950000,0.3379074357015533,0.0834065444359562,-0.8627,0.096,0.076,0.827
2012-10-01,13515.110352,0,13437.660156,13598.25,13437.660156,106120000,0.37319882498453927,0.07899337765409194,-0.9966,0.18,0.068,0.752
2012-10-02,13482.360352,1,13515.299805,13567.05957,13424.919922,90730000,0.4645861391694725,0.039675224466891125,-0.9956,0.153,0.055,0.793
2012-10-03,13494.610352,1,13479.209961,13536.269531,13439.120117,103890000,0.3283725283725284,-0.003360828360828357,-0.9975,0.208,0.049,0.742
2012-10-04,13575.360352,1,13495.179688,13594.330078,13495.179688,106390000,0.2280912574016022,-0.028143504005572983,-0.9783,0.125,0.064,0.811
2012-10-05,13610.150391,0,13569.179688,13661.870117,13568.75,115500000,0.4032879315806145,-0.006097824939288351,-0.9958,0.172,0.072,0.756
2012-10-08,13583.650391,0,13589.259766,13610.379883,13552.089844,71300000,0.2635141093474427,0.09693562610229275,-0.9853,0.154,0.089,0.757
2012-10-09,13473.530273,0,13582.879883,13592.330078,13473.30957,103630000,0.3868686868686869,0.009393939393939387,-0.991,0.137,0.069,0.795
2012-10-10,13344.969727,0,13473.530273,13478.830078,13327.620117,101120000,0.4616319444444444,0.12508680555555554,-0.9981,0.227,0.061,0.712
2012-10-11,13326.389648,1,13346.280273,13428.490234,13326.120117,86630000,0.40376599326599333,-0.12103872053872053,-0.9981,0.197,0.027,0.776
2012-10-12,13328.849609,1,13325.620117,13401.320312,13296.429688,113740000,0.3887896825396826,-0.018198164682539684,-0.9919,0.157,0.097,0.746
2012-10-15,13424.230469,1,13329.540039,13437.660156,13325.929688,114880000,0.36261363636363636,0.010388257575757573,-0.9887,0.135,0.06,0.806
2012-10-16,13551.780273,1,13423.839844,13556.370117,13423.759766,113450000,0.37695035460992904,-0.044078014184397156,-0.9971,0.144,0.029,0.827
2012-10-17,13557.0,0,13539.629883,13561.650391,13468.900391,135570000,0.38767400899753846,-0.05416640140904846,-0.9946,0.156,0.065,0.779
2012-10-18,13548.94043,0,13553.240234,13588.730469,13510.929688,128410000,0.43147044984001504,-0.07237718802936194,-0.9952,0.154,0.052,0.794
2012-10-19,13343.509766,1,13545.330078,13545.490234,13312.219727,239080000,0.4772943722943723,-0.007597402597402591,-0.9925,0.175,0.079,0.746
2012-10-22,13345.889648,0,13344.280273,13368.549805,13235.150391,121880000,0.3488245428041346,0.07964396148069619,-0.9956,0.147,0.05,0.803
2012-10-23,13102.530273,0,13344.900391,13344.900391,13083.280273,122220000,0.2534292929292929,0.02821212121212122,-0.9951,0.198,0.06,0.742
2012-10-24,13077.339844,1,13103.530273,13155.209961,13063.629883,110670000,0.4067821067821068,0.01298701298701298,-0.9966,0.192,0.049,0.758
2012-10-25,13103.679688,1,13079.639648,13214.110352,13017.370117,114590000,0.2989292080468551,-0.018979500891265603,-0.9983,0.222,0.04,0.738
2012-10-26,13107.209961,0,13104.219727,13151.719727,13040.169922,134640000,0.34380583955052046,0.046976604955328356,-0.996,0.185,0.096,0.718
2012-10-31,13096.459961,1,13107.44043,13189.080078,13052.070312,138160000,0.2571321321321322,0.03881381381381381,-0.9932,0.156,0.068,0.777
2012-11-01,13232.620117,0,13099.19043,13273.709961,13099.110352,140510000,0.3194007746639325,0.04753075871496924,-0.9976,0.186,0.034,0.78
2012-11-02,13093.160156,1,13232.620117,13289.450195,13076.570312,137660000,0.2254292929292929,0.0676010101010101,-0.9954,0.178,0.067,0.755
2012-11-05,13112.44043,1,13092.280273,13140.580078,13038.709961,95350000,0.2775006825006825,0.02221266721266721,-0.9831,0.111,0.052,0.838
2012-11-06,13245.679688,0,13112.900391,13290.75,13112.900391,105710000,0.312936074765343,0.06751812550593041,-0.9824,0.107,0.055,0.838
2012-11-07,12932.730469,0,13228.240234,13228.320312,12876.599609,164250000,0.3858537758537759,-0.01008658008658009,-0.9136,0.091,0.08,0.829
2012-11-08,12811.320312,1,12932.80957,12980.230469,12811.240234,138350000,0.39161350345560875,0.001957070707070707,-0.9908,0.125,0.035,0.84
2012-11-09,12815.389648,0,12811.169922,12890.19043,12743.389648,131670000,0.4156439393939394,0.056714015151515175,-0.9976,0.195,0.07,0.735
2012-11-12,12815.080078,0,12815.929688,12861.280273,12783.0,62360000,0.4400854700854701,0.08555555555555559,-0.9975,0.179,0.058,0.763
2012-11-13,12756.179688,0,12808.709961,12898.25,12748.509766,142200000,0.3298340548340548,0.0599025974025974,-0.995,0.178,0.088,0.734
2012-11-14,12570.950195,0,12746.540039,12797.730469,12542.679688,162180000,0.2645998310632457,0.06314011192059972,-0.9977,0.195,0.042,0.763
2012-11-15,12542.379883,1,12571.099609,12600.589844,12496.55957,129150000,0.4238399621212121,0.03501420454545455,-0.9975,0.232,0.087,0.681
2012-11-16,12588.30957,1,12542.30957,12604.169922,12471.490234,197110000,0.3514957264957265,-0.09882478632478633,-0.9815,0.114,0.059,0.827
2012-11-19,12795.959961,0,12590.230469,12796.19043,12590.230469,136910000,0.3466610299422799,-0.01687958453583453,-0.9987,0.199,0.044,0.757
2012-11-20,12788.509766,1,12790.889648,12808.55957,12701.070312,134160000,0.38688744588744584,-0.0438051948051948,-0.9976,0.238,0.084,0.678
2012-11-21,12836.889648,1,12788.360352,12845.990234,12786.129883,97300000,0.4240702479338843,-0.015392561983471076,-0.9972,0.162,0.032,0.806
2012-11-23,13009.530273,0,12833.129883,13011.450195,12832.980469,61110000,0.32438672438672445,0.01711880711880712,-0.9957,0.157,0.036,0.807
2012-11-26,12967.370117,0,13008.450195,13008.450195,12900.169922,114360000,0.3691730617866982,-0.02042502951593861,-0.998,0.198,0.07,0.732
2012-11-27,12878.129883,1,12963.379883,12980.19043,12868.259766,117900000,0.37822510822510824,0.0638961038961039,-0.9914,0.128,0.064,0.809
2012-11-28,12985.110352,1,12875.55957,12989.099609,12765.320312,131000000,0.2734848484848485,0.005303030303030309,-0.9974,0.189,0.053,0.758
2012-11-29,13021.820312,1,12977.349609,13062.55957,12961.919922,113620000,0.42944652246977827,-0.0039030736705155246,-0.9935,0.153,0.077,0.77
2012-11-30,13025.580078,0,13022.049805,13053.740234,12988.679688,171070000,0.3882094757094756,-0.01777409511784511,-0.9928,0.124,0.048,0.828
2012-12-03,12965.599609,0,13027.730469,13087.320312,12959.419922,112900000,0.2732774170274171,0.009136002886002883,-0.9958,0.191,0.059,0.75
2012-12-04,12951.780273,1,12966.450195,13022.509766,12940.070312,125290000,0.3692647058823529,0.033333333333333354,-0.996,0.173,0.051,0.776
2012-12-05,13034.490234,1,12948.959961,13089.110352,12923.44043,161230000,0.2837187666135035,-0.08967969165337586,-0.9981,0.209,0.052,0.739
2012-12-06,13074.040039,1,13026.19043,13076.879883,13007.839844,116850000,0.39369519369519373,-0.07447233322233322,-0.9959,0.183,0.044,0.773
2012-12-07,13155.129883,1,13072.870117,13157.280273,13072.870117,124130000,0.36351808124535395,-0.06506602824784642,-0.996,0.202,0.055,0.742
2012-12-10,13169.879883,1,13154.889648,13195.349609,13139.080078,118530000,0.2531746031746032,-0.011507936507936512,-0.9975,0.199,0.044,0.757
2012-12-11,13248.44043,0,13170.339844,13306.570312,13170.339844,124510000,0.179951690821256,0.041062801932367145,-0.9955,0.174,0.051,0.775
2012-12-12,13245.450195,0,13250.049805,13329.44043,13227.44043,127510000,0.36368326118326105,0.0579978354978355,-0.9845,0.136,0.046,0.818
2012-12-13,13170.719727,0,13241.379883,13264.410156,13147.19043,101190000,0.3830630630630631,0.044301801801801786,-0.9973,0.196,0.063,0.74
2012-12-14,13135.009766,1,13170.799805,13190.410156,13118.459961,117620000,0.30438034188034185,-0.037713675213675225,-0.9951,0.179,0.063,0.758
2012-12-17,13235.389648,1,13135.169922,13244.330078,13134.629883,142980000,0.2876308215593929,0.02137188208616781,-0.9969,0.195,0.058,0.746
2012-12-18,13350.959961,0,13236.610352,13365.860352,13232.580078,152920000,0.3461725955204216,0.10843873517786562,-0.9858,0.137,0.045,0.818
2012-12-19,13251.969727,1,13351.040039,13357.700195,13251.740234,149020000,0.3729055258467022,-0.0004159239453357073,-0.9985,0.209,0.042,0.749
2012-12-20,13311.719727,0,13246.669922,13314.639648,13216.030273,119800000,0.43531144781144787,-0.0203949214365881,-0.9942,0.149,0.035,0.816
2012-12-21,13190.839844,0,13309.950195,13309.950195,13122.530273,413270000,0.4384559884559885,0.035241702741702755,-0.9904,0.135,0.069,0.796
2012-12-24,13138.929688,0,13190.150391,13190.379883,13128.549805,47710000,0.3793986742424242,0.0046685606060606,-0.9971,0.216,0.08,0.704
2012-12-26,13114.589844,0,13138.849609,13174.879883,13076.870117,79410000,0.338268251023353,-0.06518538151191214,-0.995,0.146,0.077,0.777
2012-12-27,13096.30957,0,13114.969727,13141.740234,12964.080078,100160000,0.29646464646464643,-0.004626914304333661,-0.9859,0.115,0.041,0.844
2012-12-28,12938.110352,1,13095.080078,13095.459961,12926.860352,85980000,0.4148892773892774,0.049473905723905726,-0.9979,0.209,0.054,0.737
2012-12-31,13104.139648,1,12938.19043,13109.129883,12883.889648,145740000,0.3726251646903821,0.045638998682476936,-0.9972,0.177,0.071,0.752
2013-01-02,13412.549805,0,13104.299805,13412.709961,13104.299805,161430000,0.39834310850439875,-0.05099706744868034,-0.997,0.173,0.037,0.79
2013-01-03,13391.360352,1,13413.009766,13430.599609,13358.299805,129630000,0.43931485181485175,0.10105727605727605,-0.9974,0.233,0.044,0.723
2013-01-04,13435.209961,0,13391.049805,13447.110352,13376.230469,107590000,0.46662274923144487,-0.013123078612209047,-0.9979,0.205,0.044,0.751
2013-01-07,13384.290039,0,13436.129883,13436.129883,13343.320312,113120000,0.43031024531024537,-0.02013708513708513,-0.992,0.202,0.107,0.691
2013-01-08,13328.849609,1,13377.419922,13377.419922,13293.129883,129570000,0.3901657390228819,0.058829313543599264,-0.9968,0.2,0.081,0.719
2013-01-09,13390.509766,1,13329.919922,13416.549805,13329.080078,123070000,0.3768055555555556,0.011111111111111124,-0.9889,0.151,0.065,0.784
2013-01-10,13471.219727,1,13391.820312,13478.200195,13382.290039,133520000,0.37585747585747575,-0.06782904595404594,-0.9985,0.209,0.063,0.728
2013-01-11,13488.429688,1,13471.450195,13496.679688,13439.969727,119200000,0.35011961722488044,0.06389553429027113,-0.9968,0.173,0.071,0.756
2013-01-14,13507.320312,1,13488.429688,13520.179688,13459.839844,118460000,0.30408017908017915,0.01689051689051689,-0.9961,0.192,0.087,0.721
2013-01-15,13534.889648,0,13507.320312,13546.370117,13445.799805,102280000,0.3617336152219873,0.00743481324876674,-0.9953,0.159,0.061,0.78
2013-01-16,13511.230469,1,13534.889648,13534.889648,13468.959961,118540000,0.24665994924615614,0.05891177787729512,-0.9837,0.151,0.092,0.757
2013-01-17,13596.019531,1,13511.230469,13633.889648,13510.240234,183900000,0.35190897065897064,0.0579800986050986,-0.9921,0.19,0.055,0.756
2013-01-18,13649.700195,1,13596.019531,13649.929688,13571.860352,260900000,0.41538812494694843,-0.013344580256344954,-0.9968,0.192,0.083,0.725
2013-01-22,13712.209961,1,13649.700195,13712.209961,13622.959961,144300000,0.4131849103277674,0.05143166357452072,-0.9888,0.161,0.086,0.753
2013-01-23,13779.330078,1,13712.209961,13794.290039,13710.129883,104490000,0.31033133533133533,0.029598179598179602,-0.9918,0.15,0.051,0.799
2013-01-24,13825.330078,1,13779.330078,13879.660156,13779.330078,124780000,0.2915123456790123,-0.05176366843033511,-0.9977,0.201,0.068,0.731
2013-01-25,13895.980469,0,13825.330078,13895.980469,13825.330078,130300000,0.349157955865273,0.09681087882307396,-0.9933,0.147,0.068,0.784
2013-01-28,13881.929688,1,13895.980469,13915.719727,13862.570312,113570000,0.3423997247608358,0.03167501736946183,-0.9923,0.147,0.063,0.79
2013-01-29,13954.419922,0,13881.929688,13969.990234,13880.009766,108230000,0.40518037518037525,0.010755170755170755,-0.9134,0.104,0.066,0.829
2013-01-30,13910.419922,0,13954.419922,13966.129883,13896.950195,117200000,0.4121613865932047,0.12219639577594124,-0.9834,0.13,0.056,0.814
2013-01-31,13860.580078,1,13910.419922,13941.05957,13860.580078,142600000,0.3185998641880995,-0.011005008063831595,-0.991,0.123,0.056,0.821
2013-02-01,14009.790039,0,13860.580078,14019.780273,13860.580078,128420000,0.3174984474984475,0.03592313092313092,-0.9976,0.199,0.05,0.751
2013-02-04,13880.080078,1,14009.790039,14009.790039,13866.830078,130420000,0.46337719298245605,0.09506578947368421,-0.9825,0.113,0.051,0.837
2013-02-05,13979.299805,1,13880.080078,14013.599609,13880.080078,134390000,0.38156655844155846,0.09230925324675325,-0.9976,0.211,0.079,0.71
2013-02-06,13986.519531,0,13979.299805,13991.610352,13913.179688,127560000,0.3134374043464953,-0.015893786348331815,-0.9963,0.163,0.032,0.805
2013-02-07,13944.049805,1,13986.519531,13988.05957,13852.200195,118530000,0.4071649831649832,0.03502356902356902,-0.9265,0.122,0.1,0.779
2013-02-08,13992.969727,0,13944.049805,14022.620117,13944.049805,99860000,0.41923400673400674,-0.009238215488215497,-0.9993,0.285,0.025,0.69
2013-02-11,13971.240234,1,13992.969727,13992.969727,13940.410156,75090000,0.4045639083139083,0.11523989898989896,-0.9738,0.117,0.079,0.804
2013-02-12,14018.700195,0,13971.240234,14038.969727,13968.94043,117180000,0.44652924594785054,0.05198202959830867,-0.9969,0.16,0.047,0.793
2013-02-13,13982.910156,0,14018.700195,14029.349609,13945.780273,130520000,0.310916860916861,-0.050485625485625484,-0.9886,0.147,0.072,0.781
2013-02-14,13973.389648,1,13982.910156,13990.360352,13921.94043,114800000,0.34015151515151515,0.02603668261562998,-0.9974,0.192,0.02,0.788
2013-02-15,13981.759766,1,13973.389648,14001.929688,13906.730469,195670000,0.3233700642791552,-0.0356404958677686,-0.9882,0.145,0.037,0.818
2013-02-19,14035.669922,0,13981.759766,14044.820312,13977.900391,136410000,0.36827094474153294,0.030808080808080812,-0.9081,0.122,0.098,0.779
2013-02-20,13927.540039,0,14035.669922,14058.269531,13919.280273,138540000,0.2898349567099567,0.06617965367965369,-0.9948,0.159,0.039,0.802
2013-02-21,13880.620117,1,13927.540039,13927.540039,13834.400391,131410000,0.37153535353535355,-0.0033838383838383818,-0.9979,0.171,0.039,0.79
2013-02-22,14000.570312,0,13880.620117,14001.19043,13880.620117,139850000,0.39727272727272733,0.042070707070707064,-0.9955,0.173,0.041,0.786
2013-02-25,13784.169922,1,14000.570312,14081.580078,13784.009766,152190000,0.2972727272727272,0.04556277056277055,-0.992,0.167,0.102,0.731
2013-02-26,13900.129883,1,13784.169922,13918.44043,13784.169922,132580000,0.38925299506694855,-0.02854122621564482,-0.9981,0.197,0.063,0.74
2013-02-27,14075.370117,0,13900.129883,14104.860352,13880.19043,107010000,0.3185271078128221,0.053970830756545025,-0.9956,0.186,0.054,0.76
2013-02-28,14054.490234,1,14075.370117,14149.150391,14050.179688,177150000,0.3328037317620651,-0.003947460718294053,-0.9964,0.177,0.027,0.796
2013-03-01,14089.660156,1,14054.490234,14107.089844,13937.599609,125920000,0.39874075577200574,0.05268646284271284,-0.9969,0.211,0.088,0.701
2013-03-04,14127.820312,1,14089.660156,14128.209961,14030.370117,110810000,0.3398148148148148,0.09027777777777778,0.5053,0.101,0.096,0.803
2013-03-05,14253.769531,1,14127.820312,14286.370117,14127.820312,112100000,0.4534653758939473,-0.05742403628117914,-0.9985,0.214,0.042,0.744
2013-03-06,14296.240234,1,14253.769531,14320.650391,14253.0,116510000,0.3630892255892255,-0.01681397306397307,-0.9936,0.169,0.071,0.76
2013-03-07,14329.490234,1,14296.240234,14354.69043,14296.240234,117080000,0.3651779701779701,0.015189193522526855,-0.9802,0.145,0.087,0.768
2013-03-08,14397.070312,1,14329.490234,14413.169922,14329.490234,115630000,0.32975971839608204,0.017462503826140188,-0.9897,0.154,0.076,0.77
2013-03-11,14447.290039,1,14397.070312,14448.05957,14373.320312,94880000,0.29998244998244994,-0.025590850590850586,-0.9958,0.173,0.056,0.771
2013-03-12,14450.05957,1,14447.290039,14478.799805,14412.05957,102100000,0.3545807279140614,0.0751643418310085,-0.9956,0.179,0.086,0.735
2013-03-13,14455.280273,1,14450.05957,14472.799805,14411.660156,83920000,0.3959965508745997,-0.02379588568612959,-0.9913,0.144,0.076,0.78
2013-03-14,14539.139648,0,14455.280273,14539.290039,14455.280273,117390000,0.35320395513577324,0.0458982683982684,-0.5593,0.107,0.1,0.794
2013-03-15,14514.110352,0,14539.139648,14539.139648,14470.5,407770000,0.38283146591970124,-0.10588659706306768,-0.9931,0.156,0.077,0.767
2013-03-18,14452.05957,1,14514.110352,14521.589844,14404.209961,119640000,0.4569380440348182,-0.058742959549411174,-0.9984,0.243,0.065,0.692
2013-03-19,14455.820312,1,14452.05957,14514.339844,14382.089844,122170000,0.39509842009842017,0.08706941206941207,-0.9969,0.171,0.053,0.775
2013-03-20,14511.730469,0,14455.820312,14546.820312,14455.820312,121240000,0.3341847041847042,0.040472582972582966,-0.9964,0.173,0.055,0.772
2013-03-21,14421.490234,1,14511.730469,14511.730469,14383.019531,110450000,0.34729437229437227,-0.009425552517657778,-0.9962,0.145,0.045,0.81
2013-03-22,14512.030273,0,14421.490234,14519.950195,14421.490234,101450000,0.2806721056721057,0.04420163170163171,-0.9966,0.177,0.057,0.767
2013-03-25,14447.75,1,14512.030273,14563.75,14395.0,124840000,0.3354089677260409,0.043982508006898256,-0.9747,0.12,0.058,0.822
2013-03-26,14559.650391,0,14447.75,14561.540039,14447.75,96030000,0.3934248411521139,0.01594407276225458,-0.9945,0.155,0.061,0.784
2013-03-27,14526.160156,1,14559.650391,14559.650391,14439.549805,92680000,0.41275510204081634,0.025102040816326533,-0.9906,0.126,0.061,0.813
2013-03-28,14578.540039,0,14526.160156,14585.099609,14520.860352,153710000,0.30432022932022934,0.037940212940212915,-0.9942,0.198,0.062,0.74
2013-04-01,14572.849609,1,14578.540039,14605.719727,14531.480469,91400000,0.41852852852852845,0.04081831831831832,-0.9959,0.166,0.058,0.776
2013-04-02,14662.009766,0,14572.849609,14684.490234,14572.849609,98420000,0.3579548379548379,0.05352287352287352,-0.9908,0.172,0.044,0.784
2013-04-03,14550.349609,1,14662.009766,14683.129883,14525.360352,127140000,0.2912528058361391,0.04263818742985411,-0.998,0.186,0.05,0.764
2013-04-04,14606.110352,0,14550.349609,14625.240234,14538.719727,104790000,0.44571428571428573,0.009761904761904765,-0.9939,0.163,0.049,0.788
2013-04-05,14565.25,1,14606.110352,14606.110352,14434.429688,131250000,0.35208333333333336,0.05773809523809525,-0.9886,0.155,0.088,0.757
2013-04-08,14613.480469,1,14565.25,14613.480469,14497.799805,106680000,0.3186496299399526,0.06882069543359867,-0.9806,0.129,0.052,0.819
2013-04-09,14673.459961,1,14613.480469,14716.459961,14598.5,128580000,0.24289434523809525,-0.002232142857142858,-0.9944,0.146,0.051,0.803
2013-04-10,14802.240234,1,14673.459961,14826.660156,14673.459961,120520000,0.3317171717171717,0.06445165945165945,-0.986,0.159,0.098,0.743
2013-04-11,14865.139648,0,14802.240234,14887.509766,14785.360352,144570000,0.37917316017316016,0.08693073593073593,-0.9824,0.142,0.079,0.779
2013-04-12,14865.05957,0,14865.139648,14865.209961,14790.570312,119570000,0.4229828588919498,0.05451943679216404,-0.9493,0.147,0.119,0.734
2013-04-15,14599.200195,1,14865.05957,14865.05957,14598.580078,161680000,0.3368259518259518,0.018710178710178712,-0.9763,0.13,0.085,0.786
2013-04-16,14756.780273,0,14599.200195,14761.730469,14599.200195,126320000,0.36557819575060957,0.020027864855451064,-0.998,0.214,0.064,0.722
2013-04-17,14618.589844,0,14756.780273,14756.780273,14560.80957,168010000,0.33615036923860453,0.019350012732365675,-0.9945,0.165,0.054,0.782
2013-04-18,14537.139648,1,14618.589844,14650.259766,14495.290039,158050000,0.3042476042476042,0.025006475006475,-0.996,0.202,0.108,0.69
2013-04-19,14547.509766,1,14537.139648,14553.730469,14444.030273,207200000,0.48208295580388616,0.06284304842444378,-0.9834,0.17,0.119,0.711
2013-04-22,14567.169922,1,14547.509766,14588.830078,14457.599609,146890000,0.3083989243080152,0.008028335301062579,-0.9971,0.208,0.047,0.745
2013-04-23,14719.459961,0,14567.169922,14721.419922,14554.290039,137320000,0.48219576719576707,0.061686507936507935,-0.9983,0.247,0.035,0.717
2013-04-24,14676.299805,1,14719.459961,14747.419922,14666.540039,138020000,0.39141414141414144,0.05976841586597683,-0.9944,0.146,0.058,0.796
2013-04-25,14700.799805,1,14676.299805,14768.049805,14665.450195,129600000,0.3671198471198471,-0.028237783237783233,-0.9867,0.132,0.065,0.804
2013-04-26,14712.549805,1,14700.799805,14743.490234,14684.820312,128910000,0.34727994227994224,-0.010627705627705635,-0.9979,0.209,0.065,0.726
2013-04-29,14818.75,1,14712.549805,14844.959961,14712.549805,97060000,0.32946127946127945,0.03164983164983164,-0.9985,0.231,0.032,0.737
2013-04-30,14839.799805,0,14818.75,14839.799805,14734.469727,148250000,0.2839506172839506,0.06882716049382717,-0.9472,0.127,0.066,0.807
2013-05-01,14700.950195,1,14839.799805,14839.799805,14687.049805,112620000,0.407034632034632,0.0002922077922078024,-0.9944,0.152,0.061,0.788
2013-05-02,14831.580078,1,14700.950195,14834.629883,14700.950195,91180000,0.4152056277056278,-0.01768004722550177,-0.9976,0.188,0.042,0.77
